,username,caption,hashtags,label
3137,edebiyat_haber_,Arıların geleceği için harekete geçmeye hazır mısınız Henri Clementin kaleme aldığı Marion Puechin resimlediği Görevimiz Arıları Korumak Gezegenimizi Koruyalım adlı kitap Tudem Yayınları tarafından yayımlandı Tanıtım bülteninden Hepimiz aynı kovandayız Arılar yeryüzünde milyon yıl önce ortaya çıktı Peki ya biz insanlar Arı deyince aklınıza sadece kahvaltı sofralarının vazgeçilmez lezzeti bal geliyorsa bir kez daha düşünün deriz Dünyamızdaki yaşamın büyük kısmı arıların görevini yapmasına bağlı yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'henriclement', 'marionpuech', 'görüvimizarılarıkorumak', 'tudemyayınları', 'gezegenimizikoruyalım', 'cocukedebiyatı', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3138,edebiyat_haber_,Mevsim Yeniceden yeni öykü kitabı Fil Gözü Mevsim Yenicenin yeni öykü kitabı Fil Gözü Can Yayınları tarafından yayımlandı Tanıtım bülteninden Çağdaş edebiyatımızın en özgün yazarlarından Mevsim Yenice sekiz öyküden oluşan yeni kitabı Fil Gözünde bu kez spot ışığını karanlığa tutuyor Boşlukta sürüklenen boşlukla yaşamayı öğrenen ya da hayatındaki boşlukları doldurmaya çalışan insanların hikâyelerini ince üslubuyla kaleme alan yazar okuru kayıp parçalara rağmen yapbozu tamamlamaya çalışanların hayatlarına dahil ediyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'mevsimyenice', 'filgözü', 'canyayınları', 'edebiyat', 'edebiyatüzerine', 'cancağdaş#edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3139,edebiyat_haber_,Huzursuzluğun romanı Nefaset Lokantası Neslihan Hazırlar Senin içinde kendine sebep arayan bir keder vardı başından beri Fernando Pessoanın Kalp düşünebilseydi atmaktan vazgeçerdi epigrafıyla başlayan kitap huzursuzluğun sinyalini veriyor Tuğba Doğan de doğdu Mimar Sinan Güzel Sanatlar Üniversitesi Sosyoloji Bölümünü bitirdi Boğaziçi Üniversitesi Türk Dili ve Edebiyatı Bölümü Yüksek Lisans programından Kaybetmenin Anlatısı Mai ve Siyah Huzur ve Tutunamayanlar başlıklı teziyle mezun oldu Çeviri ve denemeleri Cogito Toplumbilim Notos Yeniyazı gibi dergilerde ve çeşitli derleme kitaplarda yayımlandı İlk romanı Musanın Uykusu ile Notre Dame de Sion Edebiyat Ödülü Mansiyonunu aldı yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'tuğbadoğan', 'nefasetlokantası', 'yapıkrediyayınları', 'neslihanhazırlar', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3140,edebiyat_haber_,Edebiyatın İstanbuluYazar Söyleşileri dizisi devam ediyor Türkiye Yazarlar Sendikası TYS ile İstanbul Büyükşehir Belediye Başkanlığı Kültür Dairesi Başkanlığının işbirliği ile Sevgi Soysal Kütüphanesinde düzenlenen Edebiyatın İstanbuluYazar Söyleşileri devam ediyor Mayıs Perşembe günü saat de Edebiyatın İstanbulu söyleşisinde Nalan Çelik moderatörlüğünde bu kez Fazıl Hüsnü Dağlarca Günlüğü kitabının yazarı A Ertan Mısırlı konuk olacak edebiyathabernet Mayıs ,"['edebiyathaber', 'edebiyatınistanbulu', 'yazarsöyleşileri', 'fazılhüsnüdağlarcaagünlüklerindeistanbul', 'aertanmısırlı', 'istanbulbüyükşehirbelediyesi', 'ibbkütüphane', 'türkiyeyazarlarsendikası', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3141,edebiyat_haber_,Duyarlı çocukların pek de duyarlı olmayan bir dünyada hayatta kalmalarına yardımcı olmak Psikolog Elaine N Aronun çalışma alanlarından hassas ruhlar için kılavuz niteliğinde olan çalışması Hayli Duyarlı Çocuk Özge Yılmaz çevirisi ile Epsilon Yayınevi etiketiyle raflarda yerini aldı Tanıtım metninden Özel bir çocuk yetiştirmek istiyorsanız özel bir çocuğa sahip olmaya istekli olmalısınız Ve sizin de çocuğunuz öyle Bu kitap size onu nasıl sadece istisnai değil aynı zamanda sağlıklı sevgi dolu uyumlu ve mutlu biri olarak yetiştireceğinizi öğretecek yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'elainenaron', 'hayliduyarlıçocuk', 'hassasruhlariçinkılavuz', 'epsilonyayınevi', 'çeviri', 'özgeyılmaz', 'psikoloji', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3142,edebiyat_haber_,Medusadan yeni kitap Kötü Kızlar Camila Sosa Villadanın kaleme aldığı Banu Karakaşın çevirisini yaptığıKötü Kızlar gücünü efsanevi bir kadın figüründen alarak bugünün kadının öykülerini duyurmaya devam edenMedusa Yayınları etiketiyle raflarda yerini aldı Tanıtım metninden Biz unutulmuşların artık adı yok Sanki hiç var olmamışız gibi yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'camilasosavillada', 'kötükızlar', 'medusayayınları', 'çeviri', 'banukarakaş', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3143,edebiyat_haber_,Özge Doğardan yeni kitap Yazar ve Eğitimci Özge Doğarın Renkli Çiçeklerim Var başlıklı yeni öykü kitabı Ters Kule Yayınları etiketiyle çıktı öyküden oluşan kitapta Çiçekçi Kadın Pembe kadınlığa insanlığa geleceğe dair öyküler anlatırken umudun oltasına takılmamızı sağlıyor Tanıtım metninden Özge Doğar Renkli Çiçeklerim Var hakkında Toplumsal acıların bireyi etkilememesi mümkün değil Benim öykülerimde kadınlar eşitlikten ve özgürlükten yana bir dünya için mücadele ediyorlar Kadınların her alanda daha güvenli iyiden barıştan ve sevgiden yana bir dünya yaratabilmelerinin yolu birbirlerinin elini tutmaktan değil sadece o ellerin birbirleriyle kenetlenmesinden geçiyor şeklinde konuştu yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'özgedoğar', 'renkliçiçeklerimvar', 'terskuleyayınları', 'öykükitabı', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitapokumak', 'edebiyathaberyazı']",sanat
3144,edebiyat_haber_,Olcay Bağırdan sinema tarihi sözlüğü Sinesözlük Olcay Bağırın Sinesözlük adlı kitabı KaraKarga Yayınları tarafından yayımlandı Tanıtım bülteninden Sinematografın icadından bu yana sinema tahminlerin çok ötesinde tiyatro edebiyat müzik dans ve daha nice estetik disiplinleri kendi içinde harmanlayarak çok kollu bir sanat oldu Son yüzyılın en etkileyici sanatı sinemaya dair hazırlanan rehber niteliğindeki bu kitap başlangıcından günümüze sinemanın genel açıklamasını ve sürekli genişleyen kapsamına dair okura bir fikir veriyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'olcaybağır', 'sinesözlük', 'sinemayagiriş', 'karakargayayınları', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'edebiyathaberyazı']",sanat
3145,edebiyat_haber_,Sevgili Arsız Ölüm Dirmit Haziranda İstanbul Harbiye Açıkhava Sahnesinde Latife Tekinin Sevgili Arsız Ölüm romanından uyarlanan başarılı oyuncu Nezaket Erdenin Dirmit rolünde harikalar yarattığı tek kişilik oyun Sevgili Arsız Ölüm Dirmit Haziranda İstanbul Harbiye Açıkhava Sahnesinde seyircileriyle buluşacak yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'sevgiliarsızölümdirmit', 'nezaketerden', 'oyun', 'latifetekin', 'istanbulharbiyeaçıkhava', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3146,edebiyat_haber_,Kerem Görkemden yeni roman Gerçek Hayat Kerem Görkemin yeni romanı Gerçek Hayat Sia Kitap tarafından yayımlanıyor Kitap Mayısta okuyucuyla buluşuyor Tanıtım bülteninden Kerem Görkem yine günümüz toplumunu toplumdaki bireylerin açmazlarını büyüteç altına yatırıyor ormana değil ağaçlara bakıyor Ne çok ortak yanımız olduğunu bizi birbirimizden nerelerin ayırdığını ya da ayırmadığını o toplumun toplum çarkının tam ortasından anlatıyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'keremgörkem', 'gerçekhayat', 'siakitap', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitapokumak', 'edebiyathaberyazı']",sanat
3147,edebiyat_haber_,Öykü Son sekiz gün Başak Canda Afgan göçmen işçi Vezir Muhammed Nourtani anısına Üşüyorum çok soğuk Keşke ateş olsaydı Upuzun yatıyordu çamurun içinde Yüzükoyun Bedeninin çevresinde çamurdan halkalar oluşmuştu sanki yeryüzünde kapladığı alanı belirlermişcesine Gökyüzünün parlaklığına yüzükoyun yatmasının karanlığı hâkimdi Çok değil on beş gün önce kestane toplamaya gelmişti küçük oğluyla buraya Üzümü şeftaliyi en çok da cevizi bilirdi Şibirgandan Bu sihirli meyveyi ilk kez Zonguldakta gördüğünde Dikenden de olsa kestaneye bile yuva kuran Rabbim bizi neden vatansız bıraktın demişti Ardından günâha girdim korkusuyla tövbe etmişti yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'edebiyathaberöyküdizisi', 'başakcanda', 'sonsekizgün', 'edebiyathaberöykü', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3148,edebiyat_haber_,Mediha Ünver Bozkır benim anayurdum Söyleşi Nezihe Altuğ Gülbahar Mediha Ünverin yeni kitabı Klaros Yayınları Roman değil uzun bir öykü Derin anlamlı sızılı bir anlatı Sabrın hüznün sözün sükuta erişi Hayatın nabzını solan renklerin özünü arayış yansıtış değişim çözülme insan doğa ilişkisinin anlamlı yanı yozlaşma göç sürükleniş Evet her şeyi örten bir sessizliğin şiirsel anlatımı Bir dönemin öyküleri Kapalı toplumun çözülüşüne tanıklık Gerçek mi Diye düşünmedim desem yalan olur Tam sayfa İlk kitabı Kapısız Kilitlerden hareketle yazarlığının bugüne ulaşan serüvenini konuştuk Mediha Ünverle yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'medihaünver', 'gülbahar', 'klarosyayınları', 'söyleşi', 'nezihealtuğ', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3149,edebiyat_haber_,Teomanın ilk romanı Sayın Bay Rock Yıldızı çok yakında Teomanın Sayın Bay Rock Yıldızı adlı romanı Doğan Kitap tarafından yayımlanıyor Tanıtım bülteninden Teoman değil Timur Rock yıldızı tanımının Türkiyedeki karşılığı Teomanın merakla ve heyecanla beklenen ilk romanı Sayın Bay Rock Yıldızı okurlarla buluşmak için gün sayıyor Dram ve komedinin iç içe geçtiği Sayın Bay Rock Yıldızı Doğan Kitap tarafından yayımlanacak yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'teoman', 'sayınbayrockyıldızı', 'doğankitap', 'roman', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3150,edebiyat_haber_,Türkiye Yayıncılar Birliğinden Erzurum Kitap Fuarında yaşanan sansüre dair açıklama Türkiye Yayıncılar Birliği Erzurum Kitap Fuarında Kırmızı Kedi Yayınlarına uygulanan sansüre dair bir basın açıklamasında bulundu Açıklamanın tamamı Bu hafta sonu Erzurumda düzenlenecek Doğu Anadolu Erzurum Kitap Fuarında Kırmızı Kedi Yayınlarından çıkan Merdan Yanardağ Barış Pehlivan ve Timur Soykana ait bazı kitapların stanta konulmasının Erzurum Büyükşehir Belediyesince siyasi içerik taşıması gerekçesiyle yasaklandığını öğrendik yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'türkiyeyayıncılarbirliği', 'erzurumkitapfuarı', 'kırmızıkediyayınları', 'sansür', 'basınaçıklaması', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3151,edebiyat_haber_,Mehmet Yaşının ilk şiir kitabının yayımlanışının yıldönümü etkinliklerle kutlanıyor Mehmet Yaşının ilk şiir kitabı Sevgilim Ölü Askerin yayımının Yıldönümü Kutlamaları Mehmet Yaşının şiiri ve edebiyat çalışmaları Kıbrısın bütününde ayrıca Türkiye Yunanistan ve İngilterede kutlanıyor Mehmet Yaşının ilk şiir kitabı Sevgilim Ölü Askerin Yıldönümü izdemi üzerinden Mayıstan başlayıp Aralık ayı ortalarına kadar bir dizi kültürsanat etkinliği Kıbrıs Türkiye Yunanistan ve İngilterede düzenleniyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'mehmetyaşın', 'sevgilimölüasker', '40inciyıldönümü', 'ithakiyayınları', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3152,edebiyat_haber_,Bahriye Çeriden Nahid Sırrı derlemesi Vatan Beldelerine Seyahatler Bahriye Çerinin hazırladığı Nahid Sırrı Örikin üç gezi kitabını ve unutulmuş yazılarını içeren Vatan Beldelerine Seyahatler adlı kitap Everest Yayınları tarafından yayımlandı Tanıtım bülteninden Nahid Sırrı Örik çocukluğundan itibaren hem Avrupada hem de memleket dahilinde pek çok kez seyahat etmiş özellikle Türkiyedeki beldelerle ilgili yazılar kaleme almıştır Bunların bir bölümü yazarın sağlığında Anadoluda Yol Notları Bir Edirne Seyahatnamesi ve Kayseri Kırşehir Kastamonu adlarıyla kitaplaşmıştır Ancak birçok gezi yazısı da gazete ve dergi sayfalarında kalmıştır yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'nahidsırrıörük', 'vatanbeldelerineseyahatler', 'gezikitaplarıveyazıları', 'bahriyeçeri', 'derleyen', 'everestyayınları', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3153,edebiyat_haber_,Nobelli öykücü Kanadanın Çehovu hayatını kaybetti Nobel ödüllü ve Kanadanın Çehovu olarak bilinen usta öykücü Alice Munro yaşında hayatını kaybetti yılında Nobel Edebiyat Ödülünü almaya hak kazanan yaşındaki Alice Munro son yıllarda ileri düzeyde demans hastası olarak yaşamını sürdürüyordu Sıradan hayatı anlatan ve küçük insana yoğunlaşan başta Nobel olmak üzere çok sayıda ödülün sahibi yazarın ölümü edebiyat dünyasında büyük bir üzüntüyle karşılandı yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'alicemunro', 'vefathaberi', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı']",sanat
3154,edebiyat_haber_,Ben Okurumda Deniz Yüce Başarır ve Can Öktemer Zambranın ilk romanı Bonzai üstüne sohbet ediyor Deniz Yüce Başarırın hazırlayıp sunduğu sevilen podcast serisi Ben Okurumun bölümünde Latin Amerika Edebiyatına yeni bir soluk getiren Şilili yazar ve şair Alejandro Zambranın ilk romanı Bonzai var Deniz Yüce Başarır kültür sanat gazeteciliğinin aktif isimlerinden Can Öktemerle yazarın Ağaçların Özel Hayatı ve Eve Dönmenin Yolları başta olmak üzere hemen hemen tüm eserlerini masaya yatırırken sohbet Şiliye ve Şili halkının yaşadığı zulümlere de uzanıyor Ve elbette şiirsel bir metin olan Bonzaiden en etkili bölümlerden birkaçı da Başarır tarafından seslendiriliyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'benokurum', 'denizyücebaşarır', 'canöktemer', 'alejandrızambra', 'bonzai', 'notoskitap', 'storytel', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitapokumak', 'edebiyathaberyazı']",sanat
3155,edebiyat_haber_,Ödüllü yazar Mustafa Ormandan hayata dokunan öyküler Mustafa Ormanın Ev Öldü Ben Ağaçları Seyrettim adlı öykü kitabı Everest Yayınları tarafından yayımlandı Tanıtım bülteninden Kelimeler öcünü alıyor benden Hiç olmadıkları kadar düşüyorlar peşime Ne dünün ne de yarının sesi var gün böbürleniyor önümde Söylediklerim ağrıyor başkalarının kulaklarında ve gelip bir düzmeceyle beni buluyorlar Delikler boşluklar kadar ihtişamlı değil Gölgeler taşır insanı bir gövdeden önce Şimdi bir ölüyüm Böyle bir isme bile yakışmıyorum yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'mustafaorman', 'evöldübenağaçlarıseyrettim', 'everestyayınları', 'ödüllüyazar', 'öykü', 'öykükitabı', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3156,edebiyat_haber_,Hiçlik Ezoterik öğretiler ve travmaların romanı Serkan Parlak En korkunç canavarlar ruhlarımızda gizlenenlerdir E A Poe Çiğdem Yongacı Bayraktar ve Yeşim Çamlıbelin birlikte kaleme aldıkları Hiçlik adlı roman yılın ilk günlerinde Destek Yayınları etiketiyle okurla buluştu Romanın merkez karakteri Ravenin açgözlü yırtıcı canavarca ve çıldırmış anlamlarına gelen adı mizaç ve karakteriyle uyumludur Bankadaki müşteri temsilcisini hilekâr sahtekâr ve kadınlığını ön plana çıkardığı gerekçeleriyle öldürür ve ritüeller eşliğinde evinin bahçesine gömer Ravenin yakınlık duyduğu kadın olan Ekin ise kafe işletmektedir yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'yeşimçamlıbel', 'çiğdemyongacıbayraktar', 'hiçlik', 'destekyayınları', 'serkanparlak', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3157,edebiyat_haber_,Semih Öztürkün incelikli öykü dünyasını tanımak için Kırık Rahvan Semih Öztürkün Kırık Rahvan adlı öykü kitabı İletişim Yayınları tarafından yayımlandı Tanıtım bülteninden Semih Öztürk Kırık Rahvanda birbirine teyellenen öyküler anlatıyor Kahramanları öyküden öyküye gezdikleri gibi bazen İstanbulun karlı bir gecesinde bazen bal karıncalarının yarıştırıldığı bir hamamın en izbe köşesinde kuş uçmaz kervan geçmez bucaklarda da dolaşıyorlar Ama hiç aceleleri yok üç günlük dünyanın iki gününü oyalanarak geçiriyorlar Okuru da bu büyülü dünyanın içine çabucak çekiyorlar yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'semihöztürk', 'kırıkrahvan', 'iletişimyayınları', 'öykü', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3158,edebiyat_haber_,Prof Dr Yusuf Arslandan şuarecilik sanatı tarihi Prof Dr Yusuf Arslanın Ölümün Yasın Travmanın Sınır Hattında Bir Sanat Şuarecilik adlı kitabı Hasan Ali Arslanın Şuareleri adlı kitabı Kalan Yayınları tarafından yayımlandı Tanıtım bülteninden Kimileri şuareciliğin doğuştan gelen bir yetenek olduğuna ilişkin sarsılmaz bir inanç taşıyor olsalar da bu görüşün doğruluğunun sınırları olduğu muhakkaktır İçimizden yalnızca bazılarının şuareci olmalarının görmezden gelinmesi mümkün olmayan nedenleri olmalıdır yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'profdryusufarslan', 'ölümünyasıntravmanınsınırhattındabirsanat', 'şuarecilik', 'hasanaliarslanınşuareleri', 'kalanyayınları', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3159,edebiyat_haber_,Luce Irigarayın Bir Olmayan O Cinsiyet adlı kitabı okuyucuyla buluştu Luce Irigarayın Bir Olmayan O Cinsiyet adlı kitabı Otonom Yayınları tarafından Sinem Özer çevirisiyle yayımlandı Tanıtım bülteninden Kadının cinsiyeti ve cinselliği bugüne kadar hep erkekliğin parametrelerine göre düşünüldü Dişili bastırmayan onun çokluğunu bire indirgemeyen bir libidinal ekonomi bir dil bir toplum neye benzerdi Fallik iktidarın ekonomisinin buyurduğundan başka bir dişil Psikanalizin tarif ettiği ve normalleştirdiğinden başka Dilin anlamsızlığa ve suskunluğa ittiğinden başka Eril öznenin terse çevrilmiş imgesi olmayan bir başka Aynının Ötekisi olmaktan kurtulmuş bir Başka yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'luceirigaray', 'birolmayanocinsiyet', 'otonomyayınları', 'çeviri', 'sinemözer', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3160,edebiyat_haber_,Edebiyatçı Selami Karabulutun aşkın poetikası üzerine kaleme aldığı denemeler Yazar ve ödüllü şair Selami Karabulutun Aşkın Poetikası adlı deneme kitabı Myrina Yayınları tarafından yayımlandı Tanıtım bülteninden Tarihin ilk savaş destanlarından biri olan Troyada hazin bir aşk öyküsü vardır Cervantesin şövalye romanlarıyla dalga geçmek için yazdığı Don Kişotunun da müzmin bir sevgili için girişilen tuhaf kahramanlıklarla dolu olduğu bilinen bir gerçektir İlk kadın şairlerden biri olan Sapphonun şiirlerinin Aşk Şiirleri Antolojisi hazırlayanların gözdesi olması boşuna olmasa gerek yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'selamikarabulut', 'aşkınpoetikası', 'myrinayayınları', 'denemekitabı', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3161,edebiyat_haber_,Bütün güzellikler sevgiyle gelir Ayşe Yazar Uyku kabini açıldı ve Bonun neşeli sesi duyuldu cümlesi ile başlayan kitapta açılan sadece uyku kabini değil Hayal ve çağrışım dünyasının kapıları da sonuna kadar açılıyor Bo kimdir nedir Sesindeki neşenin sebebi nedir Uyku kabini nasıl bir şeydir Kapısı otomatik mi açılmıştır yoksa biri tarafından mı açılmıştır Kapı açılırken bir mekanizma sesi duyulmuş mudur İçerisi nasıldır aydınlık mı karanlık mıdır Uyku kabinine niçin ihtiyaç duyulmuştur Sorular sorular Keşifler düşünmeler kendini ait olduğun ya da kurguladığın dünyada yeniden konumlandırmalar Hem insan bütün bunları deneyimlemek için okumaz mı her kitabı yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'elifyonattoğay', 'büyükannemilkmarslı', 'doğançocuk', 'ayşeyazar', 'çocukedebiyatı', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'edebiyathaberyazı', 'instaçocukkitapları', 'resimlikitap', 'çocukkitapları']",sanat
3162,edebiyat_haber_,Nilgün Çelik büyülü gerçekçi edebiyatın imkanları dahilinde memleket meselelerini ele alıyor Nilgün Çelikin Üze adlı romanı Mahal Edebiyat Yayınları tarafından yayımlandı Tanıtım bülteninden Nilgün Çelik Üzede ülkemizin mevcut sorunlarını büyülü gerçekçi edebiyatın sınırları içinde mitolojik unsurlarla yeniden ele alıyor Modern bir sistem eleştirisi olarak karşımıza çıkan bu eser aynı zamanda Karadenizin dil zenginliğini de öne çıkarıyor yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'nilgünçelik', 'üze', 'mahaledebiyatyayınları', 'roman', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3163,edebiyat_haber_,Honoré de Balzacın Eugenie Grandeti Neslihan Hazırlar Dalkavukluk hiçbir zaman büyük ruhlardan çıkmaz küçük beyinlere vergidir Balzac da Napolyonun Mısır seferinden döndüğü tarihte Rabelaisin memleketi Fransanın Tourain kentinde doğdu Balzacın ilk yılı Napolyonun meclisi dağıtıp iktidarı ele geçirdiği mutlak iktidarlık döneminde geçer Zweig bu dönem için dünya tarihinin belki de en fantastik dönemi olduğunu söyler Çocukluğu anne sevgisinden uzak yetimhanede geçen Balzacı annesi sadece iki kez görmeye gider yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'honoredebalzac', 'eugeniegrandet', 'canyayınları', 'çeviri', 'tahsinyücel', 'neslihanhazırlar', 'edebiyat', 'edebiyatüzerine', 'edebiyathabernet', 'edebiyathaberleri', 'kitaptanitimi', 'kitapokumak', 'books', 'bookstagram', 'edebiyathaberyazı']",sanat
3164,edebiyat_haber_,İstanbul Araştırmaları Enstitüsü dönemi bursları başvuruya açıldı la dair öncü çalışmalar yürüten araştırmacıları burs programıyla desteklemeyi sürdürüyor Üç farklı kategoride destek sağlayan burslar için dönemi başvuruları Temmuz te sona erecek Bültenden Suna ve İnan Kıraç Vakfı İstanbul Araştırmaları Enstitüsü İAE bünyesindeki Bizans Osmanlı Atatürk ve Cumhuriyet araştırmaları bölümlerine ve İstanbul ve Müzik Araştırma Programına İMAP ilişkin çalışmalar yapan araştırmacılara farklı burslarla maddi destek sağlamaya devam ediyor İAEnin Doktora Adayları için Araştırma ve Yazma Seyahat veAkademik Etkinlik kategorilerinde vereceği burslara Temmuz tarihine kadar başvuru yapılabilecek yazının devamı edebiyathabernetten okunabilir edebiyathabernet Mayıs ,"['edebiyathaber', 'istanbularaştırmalarıenstitüsü', '2024', '2025', 'dönemi', 'burs', 'başvuru', 'edebiyathabernet', 'edebiyathaberyazı']",sanat
